"","var_true_theta"
"1",0.906786287711124
"2",0.725719793982367
"3",0.998723567292362
"4",0.868966580452761
"5",1.045059161409
"6",0.936717103294649
"7",1.19684290018004
"8",1.11172741551356
"9",1.12126623167602
"10",0.767372157870468
"11",0.9838641239376
"12",1.01266080116501
"13",1.06524695173492
"14",1.19091225155643
"15",1.21792478131617
"16",0.979081130130923
"17",0.75614203077868
"18",1.05022834649202
"19",0.827631443510125
"20",1.15622782606147
"21",0.897531883557543
"22",0.851300081421168
"23",1.33278839668489
"24",1.36500116192281
"25",0.857934942781946
"26",1.17689855929011
"27",1.14394201612087
"28",0.808554824934063
"29",0.905497020174849
"30",1.09638833444838
"31",1.12772244421719
"32",1.0041052377238
"33",1.35549051771397
"34",0.836917209365465
"35",1.04834573092759
"36",0.83708762307375
"37",1.23232781728561
"38",1.09578589150212
"39",0.850826458055929
"40",0.973230409306409
"41",1.01832043348024
"42",1.3620412708403
"43",1.46667282045845
"44",1.12627589109398
"45",1.49387202419826
"46",1.24764796469764
"47",1.08238624246968
"48",0.872562254238274
"49",0.959625780455133
"50",1.06174809290085
"51",0.790786293275705
"52",1.0576114615802
"53",0.995314006716216
"54",1.07480204752743
"55",0.88753192265821
"56",1.00250304815707
"57",0.92951971825912
"58",1.29545629129966
"59",0.956871211673639
"60",0.828628323348346
"61",1.12642646638874
"62",0.605135311862521
"63",1.00941340776313
"64",1.25381472492605
"65",1.0544597381373
"66",1.04962617805798
"67",0.817805365966878
"68",1.41213017686155
"69",1.07861309383485
"70",0.93747597107448
"71",0.817293244695852
"72",1.19677376484631
"73",0.744547485243784
"74",0.764697434187507
"75",1.04843013533621
"76",1.39128306120794
"77",1.09306486944433
"78",0.995941095388333
"79",1.1929836643105
"80",1.0164362302869
"81",0.881642988188776
"82",1.10658394982682
"83",1.06884001402583
"84",1.02423018433038
"85",0.96522650332376
"86",1.35875764563249
"87",1.39310390678216
"88",1.34481797003211
"89",0.98107160827987
"90",1.06292308148285
"91",1.07857570236768
"92",1.09131417745071
"93",0.934236244490489
"94",1.08960302763979
"95",0.926183445529667
"96",0.913438459809114
"97",0.60189649573756
"98",1.16511574352776
"99",0.963967662944185
"100",1.05258987693618
